,ID_CLIENT,closed_loans_count,total_loans_count
1359,106805729,1,1
1360,106805730,1,1
1361,106805731,1,1
1362,106805732,1,2
1363,106805733,2,2
1364,106805734,1,2
1365,106805735,1,1
1366,106805736,1,2
1367,106805737,1,2
1368,106805738,1,1
1369,106805739,3,4
1370,106805740,1,2
1371,106805741,1,1
1372,106805742,1,2
1373,106805743,1,1
1374,106805744,1,1
1375,106805745,1,1
1376,106805746,1,1
1377,106805747,1,1
1378,106805748,1,1
1379,106805749,1,1
1380,106805750,1,1
1381,106805751,1,1
1382,106805752,1,2
1383,106805753,1,1
1384,106805754,1,1
1385,106805755,1,2
1386,106805756,1,1
1387,106805757,1,1
1388,106805758,1,1
1389,106805759,2,2
1390,106805760,1,1
1391,106805761,1,2
1392,106805762,1,1
1393,106805763,1,1
1394,106805764,1,2
1395,106805765,1,1
1396,106805766,2,2
1397,106805767,1,1
1398,106805768,1,1
1399,106805769,1,1
1400,106805770,1,1
1401,106805771,1,2
1402,106805772,1,1
1403,106805773,3,3
1404,106805774,1,1
1405,106805775,2,2
1406,106805776,1,1
1407,106805777,2,2
1408,106805778,2,2
1409,106805779,1,1
1410,106805780,1,1
1411,106805781,1,1
1412,106805782,1,1
1413,106805783,1,1
1414,106805784,1,1
1415,106805785,1,1
1416,106805786,1,1
1417,106805787,1,1
1418,106805788,1,1
1419,106805789,1,1
1420,106805790,1,1
1421,106805791,1,1
1422,106805792,1,1
1423,106805793,1,1
1424,106805794,1,1
1425,106805795,1,1
1426,106805796,1,1
1427,106805797,1,1
1428,106805798,1,1
1429,106805799,1,1
1430,106805800,1,1
1431,106805801,1,1
1432,106805802,1,1
1433,106805803,1,1
1434,106805804,1,1
1435,106805805,1,1
1436,106805806,1,1
1437,106805807,1,1
1438,106805808,1,1
1439,106805809,2,2
1440,106805810,1,1
1441,106805811,1,2
1442,106805812,1,1
1443,106805813,1,1
1444,106805814,1,1
1445,106805815,1,1
1446,106805816,1,1
1447,106805817,1,1
1448,106805818,1,1
1449,106805819,1,1
1450,106805820,1,1
1451,106805821,1,1
1452,106805822,1,2
1453,106805823,0,2
1454,106805824,1,1
1455,106805825,1,1
1456,106805826,1,1
1457,106805827,0,1
1458,106805828,0,1
1459,106805829,1,1
1460,106805830,1,1
1461,106805831,1,1
1462,106805832,1,1
1463,106805833,1,1
1464,106805834,1,1
1465,106805835,1,1
1466,106805836,1,1
1467,106805837,1,1
1468,106805838,1,1
1469,106805839,1,1
1470,106805840,1,1
1471,106805841,1,1
1472,106805842,1,1
1473,106805843,1,1
1474,106805844,1,1
1475,106805845,1,1
1476,106805846,1,1
1477,106805847,1,1
1478,106805848,1,1
1479,106805849,1,1
1480,106805850,1,1
1481,106805851,1,1
1482,106805852,1,1
1483,106805853,1,1
1484,106805854,1,1
1485,106805855,1,1
1486,106805856,1,1
1487,106805857,1,1
1488,106805858,1,1
1489,106805859,1,1
1490,106805860,1,1
1491,106805861,1,1
1492,106805862,1,1
1493,106805863,1,1
1494,106805864,1,1
1495,106805865,1,1
1496,106805866,1,1
1497,106805867,1,1
1498,106805868,1,1
1499,106805869,1,1
1500,106805870,1,1
1501,106805871,1,1
1502,106805872,1,1
1503,106805873,1,1
1504,106805874,1,1
1505,106805875,1,1
1506,106805876,1,1
1507,106805877,1,1
1508,106805878,1,1
1509,106805879,1,1
1510,106805880,1,1
1511,106805881,1,1
1512,106805882,1,1
1513,106805883,1,1
1514,106805884,1,1
1515,106805885,1,1
1516,106805886,1,1
1517,106805887,1,1
1518,106805888,1,1
1519,106805889,1,1
1520,106805890,1,1
1521,106805891,1,1
1522,106805892,1,1
1523,106805893,1,1
1524,106805894,1,1
1525,106805895,1,1
1526,106805896,1,1
1527,106805897,1,1
1528,106805898,1,1
1529,106805899,1,1
1530,106805900,1,1
1531,106805901,1,1
1532,106805902,1,1
1533,106805903,1,1
1534,106805904,1,1
1535,106805905,1,1
1536,106805906,1,1
1537,106805907,1,1
1538,106805908,1,1
1539,106805909,1,1
1540,106805910,1,1
1541,106805911,1,1
1542,106805912,1,1
1543,106805913,1,1
1544,106805914,1,1
1545,106805915,1,1
1546,106805916,1,1
1547,106805917,1,1
1548,106805918,1,1
1549,106805919,1,1
1550,106805920,1,1
1551,106805921,1,1
1552,106805922,1,1
1553,106805923,1,1
1554,106805924,0,1
1555,106805925,0,1
1556,106805926,0,1
1557,106805927,1,1
1558,106805928,1,1
1559,106805929,1,1
1560,106805930,1,1
1561,106805931,1,1
1562,106805932,1,1
1563,106805933,1,1
1564,106805934,1,1
1565,106805935,1,1
1566,106805936,1,1
1567,106805937,1,1
1568,106805938,1,1
1569,106805939,2,2
1570,106805940,1,1
1571,106805941,1,1
1572,106805942,1,1
1573,106805943,1,1
1574,106805944,0,2
1575,106805945,1,1
1576,106805946,1,1
1577,106805947,1,1
1578,106805948,1,1
1579,106805949,1,1
1580,106805950,1,1
1581,106805951,1,1
1582,106805952,1,1
1583,106805953,1,1
1584,106805954,1,1
1585,106805955,1,1
1586,106805956,1,1
1587,106805957,1,1
1588,106805958,1,1
1589,106805959,1,1
1590,106805960,1,1
1591,106805961,1,1
1592,106805962,1,1
1593,106805963,1,1
1594,106805964,1,1
1595,106805965,1,1
1596,106805966,1,1
1597,106805967,1,1
1598,106805968,1,1
1599,106805969,1,1
1600,106805970,1,1
1601,106805971,1,1
1602,106805972,1,1
1603,106805973,1,1
1604,106805974,1,1
1605,106805975,1,1
1606,106805976,1,1
1607,106805977,1,1
1608,106805978,1,1
1609,106805979,1,1
1610,106805980,1,1
1611,106805981,1,1
1612,106805982,1,1
1613,106805983,1,1
1614,106805984,1,1
1615,106805985,1,1
1616,106805986,1,1
1617,106805987,1,1
1618,106805988,1,1
1619,106805989,1,1
1620,106805990,1,1
1621,106805991,1,1
1622,106805992,1,1
1623,106805993,1,1
1624,106805994,1,1
1625,106805995,1,1
1626,106805996,1,1
1627,106805997,1,1
1628,106805998,1,1
1629,106805999,1,1
1630,106806000,2,2
1631,106806001,1,1
1632,106806002,1,1
1633,106806003,1,1
1634,106806004,1,1
1635,106806005,1,1
1636,106806006,1,1
1637,106806007,1,1
1638,106806008,1,1
1639,106806009,1,1
1640,106806010,1,1
1641,106806011,1,1
1642,106806012,1,1
1643,106806013,1,1
1644,106806014,1,1
1645,106806015,1,1
1646,106806016,1,1
1647,106806017,1,1
1648,106806018,1,1
1649,106806019,1,1
1650,106806020,0,1
1651,106806021,0,1
1652,106806022,1,1
1653,106806023,1,1
1654,106806024,1,1
1655,106806025,1,1
1656,106806026,0,1
1657,106806027,1,1
1658,106806028,1,1
1659,106806029,0,1
1660,106806030,1,1
1661,106806031,1,1
1662,106806032,1,1
1663,106806033,1,1
1664,106806034,1,1
1665,106806035,0,1
1666,106806036,1,1
1667,106806037,0,1
1668,106806038,1,1
1669,106806039,1,1
1670,106806040,0,1
1671,106806041,1,1
1672,106806042,1,1
1673,106806043,1,1
1674,106806044,0,1
1675,106806045,0,1
1676,106806046,0,1
1677,106806047,1,1
1678,106806048,1,1
1679,106806049,1,1
1680,106806050,1,1
1681,106806051,2,2
1682,106806052,0,1
1683,106806053,1,1
1684,106806054,1,1
1685,106806055,1,1
1686,106806056,0,1
1687,106806057,1,1
1688,106806058,1,1
1689,106806059,1,1
1690,106806060,0,1
1691,106806061,0,1
1692,106806062,1,1
1693,106806063,1,1
1694,106806064,0,1
1695,106806065,1,1
1696,106806066,1,1
1697,106806067,1,1
1698,106806068,1,1
1699,106806069,1,1
1700,106806070,1,1
1701,106806071,0,1
1702,106806072,1,1
1703,106806073,1,1
1704,106806074,0,1
1705,106806075,0,1
1706,106806076,0,1
1707,106806077,0,1
1708,106806078,0,1
1709,106806079,0,1
1710,106806080,0,1
1711,106806081,0,1
1712,106806082,0,1
1713,106806083,0,1
1714,106806084,1,1
1715,106806085,1,1
1716,106806086,0,1
1717,106806087,1,1
1718,106806088,1,1
1719,106806089,1,1
1720,106806090,1,1
1721,106806091,1,1
1722,106806092,1,1
1723,106806093,0,1
1724,106806094,1,1
1725,106806095,0,1
1726,106806096,1,1
1727,106806097,0,1
1728,106806098,1,1
1729,106806099,1,1
1730,106806100,1,1
1731,106806101,0,1
1732,106806102,1,1
1733,106806103,1,1
1734,106806104,1,1
1735,106806105,0,1
1736,106806106,1,1
1737,106806107,0,1
1738,106806108,1,1
1739,106806109,1,1
1740,106806110,1,1
1741,106806111,1,1
1742,106806112,1,1
1743,106806113,1,1
1744,106806114,1,1
1745,106806115,0,2
1746,106806116,1,1
1747,106806117,1,1
1748,106806118,1,1
1749,106806119,1,1
1750,106806120,0,1
1751,106806121,1,1
1752,106806122,1,1
1753,106806123,1,1
1754,106806124,1,1
1755,106806125,1,2
1756,106806126,0,1
1757,106806127,1,1
1758,106806128,1,1
1759,106806129,0,1
1760,106806130,1,1
1761,106806131,1,1
1762,106806132,1,1
1763,106806133,1,1
1764,106806134,1,1
1765,106806135,1,1
1766,106806136,1,1
1767,106806137,1,1
1768,106806138,0,1
1769,106806139,0,1
1770,106806140,0,1
1771,106806141,0,1
1772,106806142,1,1
1773,106806143,1,1
1774,106806144,0,1
1775,106806145,0,1
1776,106806146,0,1
1777,106806147,1,1
1778,106806148,0,1
1779,106806149,1,1
1780,106806150,0,1
1781,106806151,1,1
1782,106806152,1,2
1783,106806153,1,1
1784,106806154,1,1
1785,106806155,0,1
1786,106806156,1,1
1787,106806157,1,1
1788,106806158,0,1
1789,106806159,1,1
1790,106806160,0,1
1791,106806161,0,1
1792,106806162,1,1
1793,106806163,1,1
1794,106806164,1,1
1795,106806165,0,1
1796,106806166,0,1
1797,106806167,1,1
1798,106806168,0,1
1799,106806169,1,1
1800,106806170,1,1
1801,106806171,1,1
1802,106806172,1,1
1803,106806173,1,1
1804,106806174,0,1
1805,106806175,0,1
1806,106806176,1,1
1807,106806177,1,1
1808,106806178,0,1
1809,106806179,1,1
1810,106806180,0,1
1811,106806181,0,1
1812,106806182,0,1
1813,106806183,1,1
1814,106806184,0,1
1815,106806185,0,1
1816,106806186,1,1
1817,106806187,0,1
1818,106806188,2,2
1819,106806189,1,1
1820,106806190,1,1
1821,106806191,1,1
1822,106806192,1,1
1823,106806193,0,1
1824,106806194,0,1
1825,106806195,0,1
1826,106806196,1,1
1827,106806197,1,1
1828,106806198,1,1
1829,106806199,0,1
1830,106806200,0,1
1831,106806201,1,1
1832,106806202,0,1
1833,106806203,0,1
1834,106806204,1,1
1835,106806205,1,1
1836,106806206,1,1
1837,106806207,1,1
1838,106806208,1,1
1839,106806209,1,1
1840,106806210,1,1
1841,106806211,1,1
1842,106806212,1,1
1843,106806213,1,1
1844,106806214,1,1
1845,106806215,1,1
1846,106806216,1,1
1847,106806217,1,2
1848,106806218,1,1
1849,106806219,1,1
1850,106806220,1,1
1851,106806221,1,1
1852,106806222,1,1
1853,106806223,1,1
1854,106806224,1,1
1855,106806225,1,1
1856,106806226,1,1
1857,106806227,1,1
1858,106806228,1,1
1859,106806229,1,1
1860,106806230,0,1
1861,106806231,1,1
1862,106806232,1,1
1863,106806233,1,1
1864,106806234,0,1
1865,106806235,0,1
1866,106806236,0,1
1867,106806237,1,1
1868,106806238,0,1
1869,106806239,1,1
1870,106806240,1,1
1871,106806241,1,1
1872,106806242,1,1
1873,106806243,1,1
1874,106806244,0,1
1875,106806245,1,1
1876,106806246,1,1
1877,106806247,1,1
1878,106806248,1,1
1879,106806249,1,1
1880,106806250,1,1
1881,106806251,1,1
1882,106806252,1,1
1883,106806253,1,1
1884,106806254,1,1
1885,106806255,1,1
1886,106806256,0,1
1887,106806257,1,1
1888,106806258,0,1
1889,106806259,1,1
1890,106806260,1,1
1891,106806261,1,1
1892,106806262,1,1
1893,106806263,1,1
1894,106806264,1,1
1895,106806265,1,1
1896,106806266,1,1
1897,106806267,0,1
1898,106806268,1,1
1899,106806269,0,1
1900,106806270,1,1
1901,106806271,1,1
1902,106806272,0,1
1903,106806273,0,1
1904,106806274,0,1
1905,106806275,0,1
1906,106806276,1,1
1907,106806277,1,1
1908,106806278,1,1
1909,106806279,1,1
1910,106806280,0,1
1911,106806281,1,1
1912,106806282,1,1
1913,106806283,1,1
1914,106806284,1,1
1915,106806285,1,1
1916,106806286,1,1
1917,106806287,1,1
1918,106806288,1,1
1919,106806289,1,1
1920,106806290,1,1
1921,106806291,0,1
1922,106806292,1,1
1923,106806293,1,1
1924,106806294,1,1
1925,106806295,1,1
1926,106806296,1,1
1927,106806297,1,1
1928,106806298,1,1
1929,106806299,1,1
1930,106806300,2,2
1931,106806301,1,1
1932,106806302,1,1
1933,106806303,1,1
1934,106806304,0,1
1935,106806305,1,1
1936,106806306,1,1
1937,106806307,1,1
1938,106806308,1,1
1939,106806309,1,1
1940,106806310,1,1
1941,106806311,1,1
1942,106806312,1,1
1943,106806313,1,1
1944,106806314,1,1
1945,106806315,1,1
1946,106806316,1,1
1947,106806317,1,1
1948,106806318,1,1
1949,106806319,1,1
1950,106806320,0,1
1951,106806321,1,1
1952,106806322,1,1
1953,106806323,0,1
1954,106806324,1,1
1955,106806325,1,1
1956,106806326,1,1
1957,106806327,0,1
1958,106806328,1,1
1959,106806329,1,1
1960,106806330,0,1
1961,106806331,0,1
1962,106806332,0,1
1963,106806333,1,1
1964,106806334,0,1
1965,106806335,1,1
1966,106806336,1,1
1967,106806337,0,1
1968,106806338,1,1
1969,106806339,0,1
1970,106806340,1,1
1971,106806341,0,1
1972,106806342,1,1
1973,106806343,0,1
1974,106806344,1,1
1975,106806345,0,1
1976,106806346,0,1
1977,106806347,1,1
1978,106806348,0,1
1979,106806349,1,1
1980,106806350,1,1
1981,106806351,0,1
1982,106806352,0,1
1983,106806353,1,1
1984,106806354,0,1
1985,106806355,0,1
1986,106806356,0,1
1987,106806357,1,1
1988,106806358,0,1
1989,106806359,0,1
1990,106806360,0,1
1991,106806361,0,1
1992,106806362,0,1
1993,106806363,0,1
1994,106806364,0,1
1995,106806365,0,1
1996,106806366,0,1
1997,106806367,1,1
1998,106806368,0,1
1999,106806369,1,1
2000,106806370,1,1
2001,106806371,1,1
2002,106806372,0,1
2003,106806373,0,1
2004,106806374,0,1
2005,106806375,0,1
2006,106806376,1,1
2007,106806377,0,1
2008,106806378,0,1
2009,106806379,0,1
2010,106806380,0,1
2011,106806381,0,1
2012,106806382,0,1
2013,106806383,0,1
2014,106806384,0,1
2015,106806385,0,1
2016,106806386,0,1
2017,106806387,0,1
2018,106806388,0,1
2019,106806389,0,1
2020,106806390,0,1
2021,106806391,0,1
2022,106806392,0,1
2023,106806393,0,1
2024,106806394,0,1
2025,106806395,0,1
2026,106806396,0,1
2027,106806397,0,1
2028,106806398,0,1
2029,106806399,0,1
2030,106806400,0,1
2031,106806401,0,1
2032,106806402,0,1
2033,106806403,0,1
2034,106806404,1,1
2035,106806405,1,1
2036,106806406,0,1
2037,106806407,1,1
2038,106806408,0,1
2039,106806409,0,1
2040,106806410,0,1
2041,106806411,0,1
2042,106806412,1,1
2043,106806413,0,1
2044,106806414,0,1
2045,106806415,0,1
2046,106806416,0,1
2047,106806417,0,1
2048,106806418,1,1
2049,106806419,0,1
2050,106806420,0,1
2051,106806421,1,1
2052,106806422,0,1
2053,106806423,0,1
2054,106806424,0,1
2055,106806425,0,1
2056,106806426,0,1
2057,106806427,0,1
2058,106806428,0,1
2059,106806429,0,1
2060,106806430,0,1
2061,106806431,0,1
2062,106806432,0,1
2063,106806433,1,1
2064,106806434,0,1
2065,106806435,0,1
2066,106806436,0,1
2067,106806437,0,1
2068,106806438,0,1
2069,106806439,1,1
2070,106806440,0,1
2071,106806441,0,1
2072,106806442,0,1
2073,106806443,0,1
2074,106806444,0,1
2075,106806445,0,1
2076,106806446,0,1
2077,106806447,0,1
2078,106806448,0,1
2079,106806449,0,1
2080,106806450,1,1
2081,106806451,0,1
2082,106806452,1,1
2083,106806453,0,1
2084,106806454,1,1
2085,106806455,0,1
2086,106806456,0,1
2087,106806457,0,1
2088,106806458,0,1
2089,106806459,0,1
2090,106806460,0,1
2091,106806461,0,1
2092,106806462,0,1
2093,106806463,0,1
2094,106806464,1,1
2095,106806465,0,1
2096,106806466,0,1
2097,106806467,0,1
2098,106806468,0,1
2099,106806469,0,1
2100,106806470,0,1
2101,106806471,0,1
2102,106806472,0,1
2103,106806473,0,1
2104,106806474,1,1
2105,106806475,0,1
2106,106806476,0,1
2107,106806477,0,1
2108,106806478,0,1
2109,106806479,0,1
2110,106806480,0,1
2111,106806481,0,1
2112,106806482,0,1
2113,106806483,0,1
2114,106806484,1,1
2115,106806485,0,1
2116,106806486,0,1
2117,106806487,0,1
2118,106806488,0,1
2119,106806489,1,1
2120,106806490,1,1
2121,106806491,1,1
2122,106806492,1,1
2123,106806493,0,1
2124,106806494,0,1
2125,106806495,0,1
2126,106806496,1,1
2127,106806497,1,1
2128,106806498,1,1
2129,106806499,0,1
2130,106806500,0,1
2131,106806501,1,1
2132,106806502,0,1
2133,106806503,0,1
2134,106806504,0,1
2135,106806505,1,1
2136,106806506,1,1
2137,106806507,0,1
2138,106806508,0,1
2139,106806509,1,1
2140,106806510,0,1
2141,106806511,0,1
2142,106806512,0,1
2143,106806513,0,1
2144,106806514,0,1
2145,106806515,0,1
2146,106806516,0,1
2147,106806517,0,1
2148,106806518,0,1
2149,106806519,0,1
2150,106806520,0,1
2151,106806521,0,1
2152,106806522,0,1
2153,106806523,0,1
2154,106806524,0,1
2155,106806525,0,1
2156,106806526,1,1
2157,106806527,0,1
2158,106806528,0,1
2159,106806529,0,1
2160,106806530,0,1
2161,106806531,0,1
2162,106806532,0,2
2163,106806533,0,1
2164,106806534,0,1
2165,106806535,0,1
2166,106806536,0,1
2167,106806537,0,1
2168,106806538,0,1
2169,106806539,0,1
2170,106806540,0,1
2171,106806541,0,1
2172,106806542,0,1
2173,106806543,0,1
2174,106806544,0,1
2175,106806545,0,1
2176,106806546,0,1
2177,106806547,1,1
2178,106806548,1,1
2179,106806549,0,1
2180,106806550,0,1
2181,106806551,0,1
2182,106806552,0,1
2183,106806553,0,1
2184,106806554,1,1
2185,106806555,0,1
2186,106806556,0,1
2187,106806557,0,1
2188,106806558,0,1
2189,106806559,0,1
2190,106806560,0,1
2191,106806561,0,1
2192,106806562,0,1
2193,106806563,0,1
2194,106806564,0,1
2195,106806565,0,1
2196,106806566,0,1
2197,106806567,0,1
2198,106806568,0,1
2199,106806569,0,1
2200,106806570,1,1
2201,106806571,0,1
2202,106806572,0,1
2203,106806573,0,1
2204,106806574,0,1
2205,106806575,0,1
2206,106806576,0,1
2207,106806577,0,1
2208,106806578,0,1
2209,106806579,0,1
2210,106806580,0,1
2211,106806581,0,1
2212,106806582,0,1
2213,106806583,0,1
2214,106806584,0,1
2215,106806585,0,1
2216,106806586,0,1
2217,106806587,0,1
2218,106806588,0,1
2219,106806589,0,1
2220,106806590,0,1
2221,106806591,0,1
2222,106806592,0,1
2223,106806593,1,1
2224,106806594,0,1
2225,106806595,0,1
2226,106806596,0,1
2227,106806597,1,1
2228,106806598,0,1
2229,106806599,0,1
2230,106806600,0,1
2231,106806601,0,1
2232,106806602,0,1
2233,106806603,0,1
2234,106806604,0,1
2235,106806605,0,1
2236,106806606,0,1
2237,106806607,0,1
2238,106806608,0,1
2239,106806609,0,1
2240,106806610,0,1
2241,106806611,0,1
2242,106806612,0,1
2243,106806613,1,1
2244,106806614,0,1
2245,106806615,0,1
2246,106806616,0,1
2247,106806617,0,1
2248,106806618,1,1
2249,106806619,0,1
2250,106806620,1,1
2251,106806621,0,1
2252,106806622,1,1
2253,106806623,1,1
2254,106806624,0,1
2255,106806625,0,1
2256,106806626,1,1
2257,106806627,1,2
2258,106806628,0,1
2259,106806629,1,1
2260,106806630,0,1
2261,106806631,0,1
2262,106806632,0,1
2263,106806633,0,1
2264,106806634,0,1
2265,106806635,0,1
2266,106806636,0,1
2267,106806637,0,1
2268,106806638,0,1
2269,106806639,0,1
2270,106806640,1,1
2271,106806641,0,1
2272,106806642,0,1
2273,106806643,0,1
2274,106806644,0,1
2275,106806645,0,1
2276,106806646,0,1
2277,106806647,0,1
2278,106806648,0,1
2279,106806649,0,1
2280,106806650,1,1
2281,106806651,0,1
2282,106806652,0,1
2283,106806653,0,1
2284,106806654,0,1
2285,106806655,0,1
2286,106806656,0,1
2287,106806657,0,1
2288,106806658,0,1
2289,106806659,0,1
2290,106806660,0,1
2291,106806661,0,1
2292,106806662,0,1
2293,106806663,0,1
2294,106806664,0,1
2295,106806665,1,1
2296,106806666,0,1
2297,106806667,0,1
2298,106806668,0,1
2299,106806669,0,1
2300,106806670,0,1
2301,106806671,0,1
2302,106806672,0,1
2303,106806673,0,1
2304,106806674,0,1
2305,106806675,0,1
2306,106806676,0,1
2307,106806677,0,1
2308,106806678,0,1
2309,106806679,0,1
2310,106806680,0,1
2311,106806681,0,1
2312,106806682,0,1
2313,106806683,0,1
2314,106806684,0,1
2315,106806685,0,1
2316,106806686,0,1
2317,106806687,1,1
2318,106806688,0,1
2319,106806689,0,1
2320,106806690,0,1
2321,106806691,1,1
2322,106806692,0,1
2323,106806693,0,1
2324,106806694,0,1
2325,106806695,0,1
2326,106806696,0,1
2327,106806697,0,1
2328,106806698,0,1
2329,106806699,0,1
2330,106806700,0,1
2331,106806701,0,1
2332,106806702,0,1
2333,106806703,0,1
2334,106806704,0,1
2335,106806705,0,1
2336,106806706,0,2
2337,106806707,0,1
2338,106806708,1,1
2339,106806709,0,1
2340,106806710,0,1
2341,106806711,0,1
2342,106806712,0,1
2343,106806713,0,1
2344,106806714,0,1
2345,106806715,0,1
2346,106806716,0,1
2347,106806717,0,1
2348,106806718,1,1
2349,106806719,0,1
2350,106806720,0,1
2351,106806721,0,1
2352,106806722,0,1
2353,106806723,0,1
2354,106806724,0,1
2355,106806725,0,1
2356,106806726,1,1
2357,106806727,0,1
2358,106806728,0,1
2359,106806729,0,1
2360,106806730,0,1
2361,106806731,0,1
2362,106806732,0,1
2363,106806733,0,1
2364,106806734,0,1
2365,106806735,0,1
2366,106806736,0,1
2367,106806737,0,1
2368,106806738,0,1
2369,106806739,0,1
2370,106806740,1,1
2371,106806741,0,1
2372,106806742,1,1
2373,106806743,0,1
2374,106806744,0,1
2375,106806745,0,1
2376,106806746,1,1
2377,106806747,0,1
2378,106806748,0,1
2379,106806749,0,1
2380,106806750,1,1
2381,106806751,0,1
2382,106806752,0,1
2383,106806753,1,1
2384,106806754,0,1
2385,106806755,1,1
2386,106806756,1,1
2387,106806757,0,1
2388,106806758,1,1
2389,106806759,1,1
2390,106806760,1,1
2391,106806761,0,1
2392,106806762,0,1
2393,106806763,0,1
2394,106806764,0,1
2395,106806765,0,1
2396,106806766,0,1
2397,106806767,0,1
2398,106806768,0,1
2399,106806769,0,1
2400,106806770,0,1
2401,106806771,0,1
2402,106806772,1,1
2403,106806773,0,1
2404,106806774,0,1
2405,106806775,0,1
2406,106806776,0,1
2407,106806777,0,1
2408,106806778,0,1
2409,106806779,0,1
2410,106806780,1,1
2411,106806781,0,1
2412,106806782,0,1
2413,106806783,0,1
2414,106806784,0,1
2415,106806785,0,1
2416,106806786,0,1
2417,106806787,0,1
2418,106806788,0,1
2419,106806789,0,1
2420,106806790,0,1
2421,106806791,0,1
2422,106806792,2,2
2423,106806793,0,1
2424,106806794,0,1
