target,credit,term,fst_payment,age,gender,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,fl_presence_fl,own_auto,personal_income,total_loans_count,work_time_in_years,высшее,среднее,среднее специальное,не состоял в браке,разведен(а),состою в браке,от 10000 до 20000 руб.,от 20000 до 50000 руб.,от 5000 до 10000 руб.
0,10000.0,10,1670.0,49,1,0,0,1,1,0,0,7500.0,3,8.0,False,True,False,False,False,True,False,False,True
0,10650.0,6,1950.0,66,1,0,0,0,1,1,0,8400.0,2,0.0,False,False,False,False,False,False,False,False,True
1,8055.0,10,895.0,50,1,2,0,1,0,1,0,5600.0,1,4.0,False,False,True,False,False,True,True,False,False
0,17960.0,3,10000.0,34,1,1,1,1,0,1,0,15000.0,1,7.0,True,False,False,False,True,False,True,False,False
0,22969.0,4,13670.0,58,0,0,0,1,0,1,0,13000.0,1,10.0,True,False,False,False,False,True,False,True,False
0,13351.0,3,5722.21,49,1,0,0,1,0,1,0,20000.0,1,7.0,False,False,True,False,False,True,False,True,False
0,50929.82,18,6000.0,42,1,1,1,1,0,1,0,25000.0,2,7.0,False,False,True,False,False,False,False,True,False
0,7454.0,3,5000.0,34,1,2,2,1,0,0,0,6000.0,1,1.0,False,True,False,False,False,True,True,False,False
0,18230.0,7,3000.0,37,1,2,2,1,0,0,0,9800.0,1,6.0,True,False,False,False,True,False,False,False,True
1,4845.0,6,855.0,27,0,1,1,1,0,1,0,12000.0,1,0.0,False,True,False,True,False,False,True,False,False
0,6720.0,6,800.0,60,0,0,0,1,0,0,0,11000.0,1,40.0,False,False,True,False,False,True,False,True,False
0,12396.0,6,2200.0,37,1,1,1,1,0,1,0,15000.0,1,3.0,True,False,False,True,False,False,True,False,False
0,7250.0,4,1300.0,38,1,0,0,1,0,0,0,10000.0,1,10.0,True,False,False,True,False,False,True,False,False
0,4922.0,4,550.0,43,1,1,1,1,0,1,0,9000.0,1,19.0,True,False,False,False,False,True,True,False,False
0,21771.0,6,2419.0,35,1,0,0,1,0,0,0,15000.0,1,17.0,False,False,True,True,False,False,False,True,False
0,11754.0,6,7836.0,39,1,1,1,1,0,0,0,6500.0,1,8.0,False,False,True,False,False,True,True,False,False
0,15824.0,5,6782.0,42,1,1,0,1,0,0,0,10000.0,1,12.0,False,False,True,False,False,True,True,False,False
0,5940.0,5,660.0,32,1,1,0,1,0,1,0,7000.0,1,10.0,False,False,True,False,False,True,True,False,False
0,31580.0,6,10000.0,49,0,3,0,1,0,0,1,15000.0,1,16.0,False,True,False,False,False,True,False,True,False
0,38250.0,5,10000.0,35,0,1,1,1,0,1,1,35000.0,1,2.0,True,False,False,False,False,True,False,True,False
1,2690.0,3,1000.0,42,1,1,0,1,0,1,0,10000.0,1,1.0,False,False,True,True,False,False,True,False,False
1,10890.0,3,2000.0,35,0,2,2,1,0,0,0,25000.0,1,0.0,False,False,True,False,False,True,False,True,False
0,5602.0,5,988.0,38,0,2,2,1,0,0,0,10000.0,1,13.0,False,True,False,False,False,True,True,False,False
1,22499.0,6,2500.0,43,1,1,1,1,0,1,0,12500.0,1,12.0,False,True,False,False,False,True,False,True,False
0,7790.0,8,2000.0,37,1,0,0,1,0,0,0,10000.0,1,1.0,True,False,False,False,True,False,False,False,True
1,2572.0,4,304.0,51,1,2,0,1,0,0,0,7000.0,1,7.0,False,True,False,False,False,False,False,False,True
0,20320.0,6,3000.0,44,0,0,0,1,0,0,0,20000.0,1,11.0,False,False,True,False,False,False,False,True,False
0,4458.0,3,1200.0,31,1,0,0,1,0,0,1,10000.0,2,2.0,False,False,True,False,False,True,True,False,False
0,19520.0,6,1000.0,32,1,0,0,1,0,0,0,14000.0,1,5.0,True,False,False,True,False,False,False,True,False
0,14690.0,6,2000.0,51,1,0,0,1,0,0,0,10000.0,1,8.0,False,False,True,True,False,False,True,False,False
0,2704.0,12,301.0,52,1,2,0,1,0,1,0,10000.0,1,5.0,False,False,True,False,False,True,True,False,False
0,3990.0,5,1000.0,62,1,1,0,0,1,0,0,6000.0,1,0.0,True,False,False,True,False,False,False,False,True
0,4293.0,3,757.0,63,0,0,0,0,1,0,0,4300.0,1,0.0,False,True,False,False,False,True,False,False,True
1,13952.73,6,3489.0,35,1,0,0,1,0,0,0,12000.0,1,1.0,False,False,True,True,False,False,True,False,False
0,7830.0,4,870.0,25,0,0,0,1,0,0,1,10000.0,1,3.0,False,True,False,False,False,False,True,False,False
0,5445.0,6,605.0,53,1,3,0,0,1,0,0,5000.0,1,0.0,False,False,True,True,False,False,True,False,False
0,4070.0,3,0.0,25,0,0,0,1,0,0,0,24000.0,2,0.0,False,False,True,True,False,False,False,True,False
0,4720.0,3,4500.0,27,0,1,1,1,0,0,0,7000.0,1,0.0,False,True,False,False,False,True,True,False,False
0,14860.0,6,3000.0,55,0,0,0,1,0,1,0,20000.0,1,33.0,False,False,True,True,False,False,True,False,False
0,8700.0,3,1000.0,48,0,0,0,1,0,0,0,12000.0,1,0.0,False,True,False,False,False,True,True,False,False
0,3023.58,6,2000.0,44,1,0,0,1,0,1,0,10000.0,1,21.0,False,False,True,True,False,False,True,False,False
0,9990.0,4,2000.0,61,1,4,0,0,1,0,0,6200.0,1,0.0,False,False,False,True,False,False,False,False,True
0,5000.0,6,800.0,61,1,2,0,0,1,1,0,4500.0,1,0.0,False,False,True,False,False,True,False,False,True
0,9990.0,6,3000.0,47,1,0,0,1,0,0,0,20000.0,1,5.0,True,False,False,False,False,False,True,False,False
0,12530.0,5,660.0,59,0,1,1,1,0,0,0,20000.0,1,3.0,False,False,True,False,False,True,False,True,False
0,13390.0,4,1500.0,48,1,0,0,0,1,1,0,7000.0,1,0.0,False,False,True,False,False,True,False,False,True
0,5090.0,3,1000.0,29,1,1,1,1,0,0,0,15000.0,1,0.0,True,False,False,False,False,True,True,False,False
0,3699.0,6,500.0,46,1,2,1,1,0,1,0,15000.0,1,0.0,True,False,False,False,False,True,False,True,False
0,3731.0,4,658.0,46,0,0,0,1,0,0,0,10000.0,1,0.0,False,True,False,False,False,True,True,False,False
0,11500.0,12,1300.0,61,1,0,0,0,1,0,0,5000.0,1,0.0,False,False,True,False,False,False,False,False,True
0,4150.0,3,500.0,65,1,0,0,0,1,0,0,6000.0,1,0.0,False,False,True,True,False,False,False,False,True
0,12537.0,6,5373.0,35,1,2,2,1,0,1,0,11000.0,1,6.0,False,False,True,False,False,True,False,True,False
0,6000.0,6,3740.0,50,1,0,0,0,1,1,0,8000.0,1,0.0,False,False,True,False,False,True,False,True,False
0,10987.0,6,1300.0,45,1,1,0,1,0,0,0,20000.0,1,18.0,False,False,True,False,False,True,True,False,False
0,25050.0,6,3000.0,50,1,1,1,1,0,1,0,16000.0,1,12.0,True,False,False,False,False,True,False,True,False
0,39327.2,12,4370.0,44,1,1,1,1,0,1,0,20000.0,1,7.0,True,False,False,True,False,False,False,True,False
0,4230.0,3,1060.0,28,0,0,0,1,0,0,0,20000.0,1,2.0,False,False,True,True,False,False,False,True,False
0,17995.0,12,4053.0,22,0,0,0,1,0,0,0,12000.0,1,3.0,False,False,True,True,False,False,False,True,False
0,2600.0,4,1000.0,58,1,0,0,0,1,1,0,9000.0,1,0.0,False,False,True,False,False,True,False,False,True
0,5000.0,3,1930.0,38,0,3,3,1,0,0,0,12000.0,1,3.0,False,False,True,False,False,True,True,False,False
0,40410.0,5,4490.0,43,1,0,0,1,0,1,0,40000.0,1,4.0,True,False,False,False,True,False,False,True,False
0,3000.0,3,3150.0,41,0,2,2,1,0,0,0,30000.0,1,15.0,True,False,False,False,False,True,False,True,False
0,2724.0,3,300.0,53,0,0,0,1,0,1,0,15000.0,1,12.0,False,True,False,False,True,False,False,True,False
0,3990.0,6,4000.0,30,1,1,1,1,0,0,0,10000.0,1,1.0,True,False,False,False,False,True,True,False,False
0,12250.0,10,3200.0,39,1,2,2,1,0,0,0,10000.0,1,4.0,False,False,True,False,False,True,True,False,False
0,17940.0,6,2000.0,26,0,0,0,1,0,0,0,6000.0,1,0.0,True,False,False,True,False,False,True,False,False
0,4208.0,3,0.0,26,0,1,1,1,0,0,0,15000.0,1,3.0,False,False,True,False,False,True,False,True,False
0,4140.0,4,1200.0,61,1,0,0,0,1,0,0,4950.0,1,0.0,False,False,True,True,False,False,False,False,True
0,9100.0,6,7000.0,58,0,2,0,1,0,0,1,5500.0,1,31.0,False,False,True,False,False,True,False,False,True
0,2650.0,4,500.0,57,0,3,0,1,0,0,1,7000.0,1,32.0,False,True,False,False,False,True,True,False,False
0,7872.0,3,900.0,51,0,4,0,1,0,0,0,15000.0,1,10.0,False,True,False,False,False,True,False,True,False
0,2065.5,5,229.5,48,1,2,0,1,0,1,0,8000.0,1,27.0,False,False,True,False,False,True,True,False,False
0,5000.0,10,1840.0,35,0,1,1,1,0,0,0,15000.0,1,10.0,False,True,False,False,False,True,False,True,False
1,13490.0,10,1500.0,39,0,2,1,1,0,0,1,8000.0,1,4.0,False,False,True,False,False,True,True,False,False
0,5490.0,12,1500.0,42,0,1,1,1,0,0,0,28000.0,1,1.0,False,False,True,False,False,True,False,True,False
0,3639.0,6,1500.0,34,0,2,2,1,0,0,0,10000.0,1,4.0,False,False,True,False,False,True,True,False,False
0,7370.0,12,230.0,34,0,1,1,1,0,0,1,11000.0,1,1.0,False,True,False,True,False,False,True,False,False
0,3960.0,10,440.0,47,1,0,0,1,0,0,0,5000.0,1,1.0,False,True,False,False,False,True,False,False,True
0,2400.0,3,500.0,29,1,1,1,1,0,0,0,11000.0,1,2.0,True,False,False,False,True,False,True,False,False
0,8499.0,6,1000.0,45,0,1,0,1,0,0,1,7000.0,1,0.0,False,False,True,False,False,True,True,False,False
0,12700.0,12,1500.0,54,1,0,0,1,0,1,0,6000.0,1,0.0,False,True,False,True,False,False,True,False,False
0,14996.0,12,464.0,48,1,2,0,1,0,0,0,9000.0,1,10.0,False,False,True,False,False,True,True,False,False
0,13450.0,10,450.0,23,1,0,0,1,0,0,0,13000.0,1,3.0,False,False,True,True,False,False,True,False,False
0,5340.0,12,950.0,50,1,1,0,1,0,1,0,7000.0,1,27.0,False,False,True,False,False,True,True,False,False
0,21473.0,12,2940.0,53,1,1,0,1,0,1,0,15000.0,1,2.0,False,True,False,False,True,False,False,True,False
0,5670.0,9,630.0,39,0,1,1,1,0,0,0,8000.0,1,1.0,False,False,True,False,False,True,False,False,True
0,19000.0,12,3000.0,45,1,1,0,1,0,0,0,12000.0,1,5.0,False,False,True,False,True,False,False,True,False
0,21237.0,10,2360.0,46,1,0,0,1,0,0,0,20000.0,1,17.0,False,False,True,False,False,True,False,True,False
0,19600.0,12,2000.0,27,1,1,1,1,0,0,0,6000.0,1,3.0,True,False,False,False,False,True,True,False,False
0,19750.0,12,3000.0,57,1,2,0,0,1,0,0,6500.0,1,0.0,False,False,True,False,False,True,True,False,False
0,5450.0,6,5450.0,60,1,2,0,0,1,0,0,6000.0,1,0.0,False,True,False,False,False,True,True,False,False
1,8195.0,12,920.0,33,0,3,3,1,0,0,0,10000.0,1,2.0,False,True,False,False,False,True,True,False,False
0,27518.0,10,3060.0,57,0,2,0,1,1,1,0,14000.0,1,2.0,True,False,False,False,False,True,True,False,False
0,15780.0,10,1760.0,56,0,3,0,1,0,0,0,10000.0,1,9.0,False,True,False,False,False,True,True,False,False
0,4680.0,6,520.0,59,1,0,0,1,0,0,0,8000.0,1,5.0,False,False,True,False,False,True,True,False,False
0,7625.0,12,900.0,45,1,2,0,1,0,1,0,5000.0,1,5.0,False,False,True,False,False,False,False,False,True
0,7472.0,6,1318.0,43,0,0,0,1,0,0,1,30000.0,1,15.0,True,False,False,False,False,True,False,True,False
0,22962.0,10,9411.0,40,0,2,2,1,0,1,0,17000.0,1,12.0,False,False,True,False,False,True,False,True,False
0,12600.0,12,1400.0,34,1,0,0,1,0,0,0,10000.0,1,7.0,True,False,False,True,False,False,True,False,False
0,3604.0,10,636.0,26,1,2,2,1,0,0,0,6000.0,1,0.0,False,True,False,True,False,False,False,False,True
0,8000.0,12,2000.0,27,1,2,2,1,0,1,0,10000.0,1,4.0,False,False,True,False,False,True,True,False,False
1,11670.0,10,3000.0,39,1,2,1,1,0,1,0,12000.0,1,2.0,False,False,True,False,False,True,True,False,False
0,11600.0,12,3000.0,41,1,0,0,1,0,0,0,8000.0,1,6.0,False,False,True,True,False,False,False,False,True
0,5990.0,9,3000.0,27,1,0,0,1,0,1,0,6000.0,1,1.0,False,False,True,True,False,False,True,False,False
0,8369.0,10,930.0,53,1,1,0,1,0,1,0,13000.0,1,15.0,True,False,False,False,False,False,False,True,False
0,24000.0,12,3500.0,35,1,1,1,1,0,0,0,8000.0,1,6.0,False,True,False,False,False,True,False,True,False
0,31000.0,6,10000.0,50,0,0,0,1,0,1,0,15000.0,1,2.0,False,False,True,False,False,True,False,True,False
1,21080.0,12,3720.0,34,1,0,0,1,0,0,0,5000.0,1,15.0,False,False,True,False,True,False,False,False,True
0,60888.0,36,60432.0,44,0,3,0,1,0,1,0,25000.0,1,10.0,False,False,True,False,False,True,False,True,False
0,11589.0,10,1300.92,58,0,0,0,1,0,0,0,7000.0,1,11.0,False,False,True,True,False,False,True,False,False
0,14387.0,12,1700.0,36,1,2,2,1,0,0,0,18000.0,1,5.0,False,False,False,False,False,True,False,True,False
0,18260.0,12,700.0,64,0,3,0,0,1,0,0,6000.0,1,0.0,False,False,False,False,False,True,True,False,False
0,24110.0,12,3500.0,24,1,0,0,1,0,0,0,15000.0,1,1.0,False,False,True,True,False,False,False,True,False
0,16470.0,24,1829.0,32,1,2,2,1,0,0,0,9000.0,1,2.0,False,False,True,False,False,True,False,True,False
0,4891.0,6,1000.0,26,0,1,1,1,0,1,1,10000.0,2,2.0,False,False,False,False,False,True,True,False,False
0,7366.0,10,554.0,31,0,1,1,1,0,0,0,10000.0,1,12.0,False,True,False,False,False,True,True,False,False
0,4995.0,6,905.0,27,1,0,0,1,0,0,0,13000.0,1,1.0,False,False,True,True,False,False,True,False,False
0,15000.0,6,2200.0,39,1,1,1,1,0,0,0,6500.0,1,3.0,False,False,True,False,False,True,True,False,False
0,13990.0,10,1600.0,59,1,1,0,0,1,1,0,4000.0,1,0.0,False,False,False,True,False,False,False,False,True
0,29198.0,12,3300.0,52,1,0,0,1,0,0,0,16000.0,1,8.0,True,False,False,False,False,True,False,True,False
0,14990.95,6,10000.0,25,1,0,0,1,0,0,0,20000.0,1,0.0,True,False,False,False,False,True,False,False,False
0,22139.0,12,3907.0,30,1,1,1,1,0,0,0,20000.0,1,1.0,False,False,True,False,True,False,False,True,False
1,35669.0,18,3970.0,29,1,1,1,1,0,0,0,9500.0,1,0.0,False,True,False,False,False,True,False,True,False
0,7990.0,6,3000.0,26,0,0,0,1,0,1,0,15000.0,1,2.0,False,False,True,False,False,True,True,False,False
1,8917.0,12,1573.0,35,1,0,0,1,0,0,0,7800.0,1,14.0,True,False,False,True,False,False,True,False,False
0,34766.0,6,0.0,38,1,1,1,1,0,1,1,24000.0,1,18.0,False,False,True,False,True,False,False,True,False
1,55000.0,9,20000.0,45,1,1,0,1,0,0,0,18000.0,1,17.0,True,False,False,True,False,False,False,True,False
0,4495.0,8,500.0,52,1,2,1,0,1,0,0,4600.0,1,0.0,False,False,True,False,False,True,False,True,False
0,18600.0,12,3391.0,46,1,2,1,1,0,0,0,36000.0,1,1.0,True,False,False,False,False,True,False,True,False
0,3390.0,12,850.0,58,0,3,0,1,0,0,0,6000.0,1,3.0,False,False,True,False,False,True,True,False,False
0,6757.0,9,1200.0,29,1,0,0,1,0,1,0,15000.0,1,9.0,True,False,False,False,False,True,False,True,False
0,13090.0,12,3000.0,55,1,1,1,1,0,0,0,9000.0,1,6.0,False,False,True,False,False,True,True,False,False
0,4923.0,6,550.0,53,1,2,0,1,0,1,0,10500.0,1,4.0,False,True,False,False,False,True,True,False,False
1,8690.0,9,1550.0,22,1,0,0,1,0,0,0,8000.0,1,0.0,False,False,False,True,False,False,False,False,True
0,6785.0,10,210.0,23,1,1,1,1,0,0,0,7000.0,1,1.0,False,False,True,False,False,True,True,False,False
0,40110.0,12,1300.0,57,1,5,1,1,1,1,0,15000.0,1,6.0,False,True,False,False,False,True,False,True,False
0,8780.0,12,3000.0,50,1,1,0,1,0,1,0,10000.0,1,0.0,False,False,True,False,False,True,True,False,False
0,17100.0,10,2000.0,45,1,2,1,1,0,0,0,8000.0,1,16.0,False,False,True,False,False,True,True,False,False
0,13435.0,6,415.0,60,1,0,0,0,1,1,0,5000.0,1,0.0,False,False,True,False,False,True,False,True,False
0,9595.0,10,1100.0,50,0,2,0,1,0,0,1,15000.0,1,10.0,False,False,True,False,False,True,False,True,False
0,7514.0,12,1326.0,46,0,1,0,1,0,0,1,15000.0,1,9.0,False,False,True,True,False,False,True,False,False
0,4408.0,9,780.0,59,1,4,0,0,1,0,0,8000.0,1,0.0,False,True,False,False,False,True,False,True,False
0,4169.0,6,130.0,33,0,1,1,1,0,0,0,9000.0,1,0.0,False,True,False,False,False,True,False,True,False
0,10490.0,6,4000.0,27,0,0,0,1,0,0,1,55000.0,1,3.0,True,False,False,True,False,False,False,False,False
1,10570.0,6,1200.0,38,0,2,0,1,0,0,0,15000.0,1,3.0,False,True,False,False,True,False,False,True,False
0,9000.0,6,1100.0,62,1,0,0,0,1,1,0,4000.0,1,0.0,False,False,True,False,False,True,True,False,False
0,19895.0,12,616.0,31,0,1,1,1,0,0,1,15000.0,1,7.0,False,True,False,False,False,True,False,True,False
0,9899.92,10,1110.0,57,0,2,0,1,0,1,0,18000.0,1,26.0,False,True,False,False,False,True,False,True,False
0,19150.0,11,15000.0,33,1,1,1,1,0,0,0,7500.0,1,6.0,True,False,False,False,False,True,True,False,False
0,41125.88,24,4600.0,45,1,1,0,1,0,0,1,20000.0,1,3.0,True,False,False,True,False,False,False,True,False
0,40970.0,10,7230.0,49,1,0,0,1,0,0,0,9500.0,1,0.0,False,False,True,False,False,True,False,False,True
0,25520.0,10,10000.0,25,0,0,0,1,0,1,0,21000.0,1,2.0,False,False,True,True,False,False,False,True,False
0,10080.0,6,1800.0,55,1,1,0,1,0,0,0,13000.0,1,1.0,False,False,True,True,False,False,True,False,False
1,17451.0,10,1939.0,42,1,1,0,1,0,0,0,10000.0,1,3.0,False,False,True,False,False,True,False,True,False
0,7459.6,6,850.0,42,0,2,2,1,0,0,0,23000.0,1,12.0,False,False,True,False,False,True,False,True,False
0,50177.0,12,5580.0,39,1,1,0,1,0,0,0,18000.0,1,20.0,False,True,False,False,True,False,False,True,False
0,25625.0,12,15000.0,34,1,2,2,1,0,0,0,11000.0,1,11.0,False,False,True,False,False,True,False,True,False
0,28016.0,12,4500.0,55,1,5,0,1,0,0,0,6000.0,1,6.0,False,True,False,True,False,False,True,False,False
0,17170.0,10,3030.0,43,1,0,0,1,0,0,0,4500.0,1,2.0,False,False,True,False,False,True,True,False,False
0,13700.0,12,1600.0,45,1,1,0,1,0,0,0,7500.0,1,2.0,False,False,True,False,False,False,False,False,True
0,17531.0,10,7185.0,62,1,2,0,1,0,0,0,23000.0,1,36.0,False,False,True,False,True,False,False,True,False
0,21062.0,10,2800.0,25,0,0,0,1,0,1,0,18000.0,1,0.0,True,False,False,True,False,False,False,True,False
0,12366.0,12,1374.0,54,1,1,0,1,0,1,0,7000.0,1,28.0,True,False,False,True,False,False,False,False,True
0,25632.0,10,2848.0,31,1,1,1,1,0,0,0,30000.0,1,3.0,False,False,True,True,False,False,False,True,False
0,6090.0,6,700.0,42,1,1,1,1,0,0,0,9000.0,1,6.0,False,False,True,True,False,False,True,False,False
1,84000.0,24,5000.0,55,0,2,0,1,0,1,0,40000.0,1,21.0,True,False,False,False,False,False,False,False,False
1,20280.0,10,10000.0,44,1,3,0,1,0,0,0,5200.0,1,6.0,False,True,False,False,False,True,True,False,False
0,20000.0,6,6500.0,56,1,2,0,1,1,1,0,45000.0,1,30.0,False,False,True,False,False,False,False,True,False
1,23060.0,10,4000.0,56,1,2,0,1,0,1,0,11000.0,1,4.0,False,False,True,False,False,False,True,False,False
0,16880.91,10,2000.0,65,1,2,0,0,1,0,0,8000.0,1,0.0,False,False,True,False,False,True,True,False,False
0,29680.0,10,3300.0,42,1,0,0,1,0,0,0,7000.0,1,8.0,False,False,True,False,False,True,True,False,False
0,10990.0,10,1500.0,47,1,2,1,1,0,1,0,7000.0,1,0.0,False,False,True,False,False,True,True,False,False
1,21150.0,12,2350.0,50,0,4,0,1,0,0,0,29000.0,1,12.0,True,False,False,False,False,True,False,False,False
0,20000.0,12,4100.0,56,1,0,0,0,1,1,0,11000.0,1,0.0,False,False,True,False,False,True,True,False,False
0,23625.0,12,2625.0,53,1,0,0,1,0,1,0,6500.0,1,17.0,False,False,True,False,False,True,True,False,False
0,7439.0,12,0.0,30,0,2,2,1,0,0,1,10000.0,1,0.0,False,True,False,False,False,True,True,False,False
1,21180.0,12,3000.0,26,0,0,0,1,0,0,0,12000.0,1,2.0,False,True,False,True,False,False,True,False,False
0,22561.0,12,698.0,55,0,2,0,1,0,0,0,6000.0,1,0.0,False,True,False,False,False,True,True,False,False
0,17500.0,11,3000.0,39,0,3,2,1,0,1,0,18000.0,1,1.0,False,False,True,True,False,False,False,True,False
0,11897.0,12,8164.0,46,1,1,0,1,0,0,0,9000.0,1,26.0,False,False,True,True,False,False,False,False,True
0,8960.0,6,1000.0,33,0,0,0,1,0,0,0,10000.0,1,0.0,False,False,True,True,False,False,True,False,False
0,10585.0,10,3935.0,32,0,1,1,1,0,0,0,25000.0,1,3.0,True,False,False,False,False,True,False,True,False
0,20000.0,12,3400.0,54,1,0,0,0,1,0,0,6500.0,1,0.0,False,False,True,False,False,True,True,False,False
0,17380.0,12,2000.0,60,1,0,0,0,1,0,0,5200.0,1,0.0,False,True,False,False,False,True,True,False,False
0,10431.0,10,1159.0,39,1,1,1,1,0,0,0,17000.0,1,0.0,False,False,True,True,False,False,False,True,False
0,5080.0,6,900.0,42,1,3,2,1,0,0,1,10000.0,1,3.0,False,False,True,False,False,True,False,True,False
0,23784.0,12,736.0,36,1,0,0,1,0,0,0,12000.0,1,3.0,False,False,True,False,False,True,True,False,False
0,19360.0,9,5000.0,46,0,1,1,1,0,0,0,20000.0,1,23.0,False,False,True,False,False,True,False,True,False
0,24300.0,12,0.0,47,1,2,0,1,0,0,0,14000.0,2,7.0,False,True,False,False,False,False,False,True,False
0,19650.0,12,5850.0,27,0,0,0,1,0,1,0,6000.0,2,2.0,False,True,False,True,False,False,False,False,True
0,12560.01,9,1400.0,37,0,1,1,1,0,1,0,15000.0,1,0.0,False,False,True,False,False,True,False,True,False
0,5772.0,6,1018.0,26,0,0,0,1,0,0,0,9800.0,1,3.0,False,False,True,True,False,False,True,False,False
0,62000.0,12,10000.0,32,0,1,1,1,0,0,0,30000.0,1,5.0,False,False,True,False,False,True,False,True,False
0,16400.0,10,1000.0,48,1,2,0,1,0,0,0,7000.0,1,1.0,False,True,False,True,False,False,False,False,True
0,8590.0,10,2000.0,48,1,1,0,1,0,1,0,7000.0,1,4.0,False,False,True,False,False,False,False,False,True
0,15240.0,10,1700.0,34,0,0,0,1,0,0,0,10000.0,1,1.0,False,False,True,False,False,True,True,False,False
1,12599.0,10,2300.0,25,0,0,0,1,0,0,0,20000.0,1,2.0,True,False,False,True,False,False,False,True,False
0,7448.0,6,1000.0,58,1,2,0,0,1,1,0,7800.0,1,0.0,False,False,True,False,False,True,True,False,False
0,18450.0,12,4650.0,37,1,1,1,1,0,1,0,10000.0,1,17.0,True,False,False,False,False,True,False,True,False
0,9910.0,6,8000.0,38,1,3,3,1,0,1,0,12000.0,1,12.0,False,False,True,False,False,True,False,True,False
0,92951.0,12,20000.0,57,1,2,0,1,0,1,0,18000.0,1,4.0,False,False,True,False,False,True,False,True,False
0,11700.0,6,1300.0,53,1,2,0,1,0,1,0,15000.0,1,30.0,False,False,True,True,False,False,True,False,False
0,19627.0,12,3463.0,35,1,0,0,1,0,0,0,9500.0,1,4.0,False,False,True,False,False,True,True,False,False
0,18630.0,12,2070.0,25,1,0,0,1,0,0,0,15000.0,1,2.0,True,False,False,True,False,False,True,False,False
0,13905.0,12,1545.0,46,0,1,1,1,0,0,0,10000.0,1,2.0,False,False,True,False,False,True,True,False,False
0,15600.0,8,2000.0,52,1,1,0,1,0,0,0,12000.0,1,10.0,False,True,False,True,False,False,True,False,False
0,50970.0,12,6000.0,33,1,1,1,1,0,0,0,14000.0,1,11.0,False,False,True,False,False,True,False,True,False
0,11639.0,9,12000.0,31,0,0,0,1,0,0,0,19000.0,1,2.0,True,False,False,True,False,False,True,False,False
0,3080.0,10,400.0,56,1,0,0,1,0,0,0,9000.0,1,16.0,False,True,False,True,False,False,True,False,False
0,15599.0,8,5000.0,33,1,0,0,1,0,1,0,20000.0,1,9.0,True,False,False,True,False,False,True,False,False
1,18740.5,6,3500.0,46,1,0,0,1,0,0,0,10000.0,1,9.0,True,False,False,False,False,True,True,False,False
